id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona,faixa_renda_cod
7698,enzo souza,72,m,bauru,sp,varejo,17,até r$ 2.000,corrente,android,idoso,0
7699,gabriel silva,46,m,juazeiro do norte,ce,varejo,11,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7700,isis da paz,67,f,são gonçalo,rj,varejo,15,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
7701,gustavo henrique da cruz,43,m,belo horizonte,mg,uniclass,14,até r$ 2.000,corrente,android,investidor,0
7702,rael da cunha,20,f,mauá,sp,varejo,2,acima de r$ 20.000,corrente,ios,jovem digital,4
7703,léo siqueira,74,m,boa vista,rr,varejo,29,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
7704,ana julia farias,40,m,caruaru,pe,varejo,9,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
7705,maria eduarda rios,42,m,são bernardo do campo,sp,personnalité,15,até r$ 2.000,digital,ios,investidor,0
7706,raquel moreira,23,f,guarulhos,sp,uniclass,3,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
7707,vitor teixeira,38,m,manacapuru,am,uniclass,9,até r$ 2.000,corrente,android,cliente tradicional,0
7708,joão duarte,22,m,campinas,sp,varejo,3,r$ 5.001 – r$ 10.000,salário,android,jovem digital,2
7709,lavínia freitas,21,m,santos,sp,varejo,1,até r$ 2.000,digital,android,jovem digital,0
7710,joão vitor pacheco,23,f,caucaia,ce,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7711,bernardo souza,49,m,ribeirão preto,sp,personnalité,12,acima de r$ 20.000,digital,ios,premium,4
7712,helena pires,45,f,salvador,ba,varejo,8,até r$ 2.000,corrente,ios,cliente tradicional,0
7713,calebe vieira,24,f,rio branco,ac,uniclass,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7714,miguel cirino,42,f,ponta porã,ms,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
7715,arthur casa grande,23,m,crato,ce,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7716,bernardo vieira,38,f,são gonçalo do amarante,rn,varejo,11,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
7717,renan castro,37,f,guarulhos,sp,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
7718,isabella duarte,21,f,são bernardo do campo,sp,uniclass,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7719,antônio oliveira,23,f,londrina,pr,uniclass,4,r$ 10.001 – r$ 20.000,salário,ios,jovem digital,3
7720,maria luísa mendes,73,f,sobral,ce,varejo,41,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
7721,catarina correia,41,m,luziânia,go,varejo,8,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
7722,jade machado,54,m,chapecó,sc,personnalité,5,r$ 5.001 – r$ 10.000,salário,ios,premium,2
7723,paulo marques,38,f,lauro de freitas,ba,varejo,10,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
7724,vinicius nogueira,23,m,belo horizonte,mg,personnalité,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7725,lunna campos,26,m,caucaia,ce,varejo,5,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
7726,alana rezende,47,m,foz do iguaçu,pr,varejo,15,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7727,olívia fernandes,39,m,brasília,df,varejo,12,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7728,bárbara cirino,47,m,são paulo,sp,personnalité,21,r$ 2.001 – r$ 5.000,digital,android,investidor,1
7729,thomas fernandes,23,f,rio de janeiro,rj,uniclass,2,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7730,mariah vargas,22,f,cascavel,pr,uniclass,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7731,ísis marques,35,f,codó,ma,uniclass,10,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
7732,gael rios,25,m,joão pessoa,pb,uniclass,3,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
7733,caroline teixeira,73,m,montes claros,mg,varejo,39,até r$ 2.000,corrente,android,idoso,0
7734,rafaela da luz,50,f,bauru,sp,uniclass,10,r$ 5.001 – r$ 10.000,corrente,android,premium,2
7735,davi lucas viana,38,m,florianópolis,sc,varejo,5,até r$ 2.000,corrente,ios,cliente tradicional,0
7736,emanuelly lima,42,f,ribeirão preto,sp,varejo,6,até r$ 2.000,corrente,android,cliente tradicional,0
7737,benjamim nogueira,26,f,são gonçalo,rj,varejo,5,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7738,josé brito,68,f,montes claros,mg,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,idoso,2
7739,rafael marques,43,f,foz do iguaçu,pr,personnalité,15,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
7740,henry campos,27,f,mauá,sp,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7741,ísis silva,23,m,rio largo,al,uniclass,1,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
7742,ana carolina cardoso,36,f,são gonçalo,rj,personnalité,6,r$ 5.001 – r$ 10.000,corrente,android,premium,2
7743,cecilia das neves,74,f,petrolina,pe,personnalité,22,até r$ 2.000,corrente,ios,idoso,0
7744,marcela lopes,35,m,foz do iguaçu,pr,varejo,16,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
7745,enzo montenegro,73,m,ilhéus,ba,personnalité,25,r$ 2.001 – r$ 5.000,digital,android,idoso,1
7746,luiz otávio gonçalves,36,f,codó,ma,varejo,8,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
7747,nina correia,42,f,são gonçalo do amarante,rn,varejo,2,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
7748,joão miguel rodrigues,21,m,santarém,pa,personnalité,2,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
7749,pedro miguel vasconcelos,47,f,parintins,am,uniclass,14,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7750,arthur gabriel costa,26,m,gravataí,rs,varejo,3,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
7751,daniela moura,40,m,taguatinga,df,personnalité,14,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7752,kevin nunes,54,f,sinop,mt,uniclass,24,acima de r$ 20.000,corrente,ios,premium,4
7753,sofia moura,67,f,osasco,sp,varejo,21,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
7754,calebe nascimento,46,m,ribeirão preto,sp,uniclass,11,acima de r$ 20.000,digital,ios,premium,4
7755,eloá nogueira,24,m,ponta grossa,pr,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7756,raul sales,44,f,caucaia,ce,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
7757,sofia cavalcante,23,m,niterói,rj,varejo,0,r$ 2.001 – r$ 5.000,salário,android,jovem digital,1
7758,evelyn castro,44,f,ribeirão preto,sp,varejo,20,r$ 5.001 – r$ 10.000,digital,android,investidor,2
7759,guilherme rodrigues,22,m,ponta grossa,pr,varejo,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7760,lucas porto,43,m,mauá,sp,varejo,12,até r$ 2.000,corrente,ios,cliente tradicional,0
7761,rael sá,72,f,planaltina,df,varejo,15,até r$ 2.000,digital,ios,idoso,0
7762,kevin nogueira,32,m,sinop,mt,uniclass,3,acima de r$ 20.000,corrente,ios,investidor,4
7763,laís costa,39,f,corumbá,ms,varejo,13,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7764,agatha aragão,40,m,são bernardo do campo,sp,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
7765,isadora da rocha,21,f,fortaleza,ce,uniclass,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7766,heloisa moreira,45,m,aracaju,se,varejo,17,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
7767,laura melo,42,m,caxias do sul,rs,varejo,4,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
7768,maria helena duarte,42,f,canoas,rs,personnalité,19,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
7769,joão gabriel silveira,44,m,santos,sp,varejo,4,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
7770,ana clara abreu,23,m,ponta porã,ms,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7771,dom da cunha,39,m,rorainópolis,rr,uniclass,0,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7772,ana lívia costela,40,f,bauru,sp,varejo,6,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
7773,davi luiz araújo,37,f,belo horizonte,mg,uniclass,7,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
7774,juliana carvalho,39,f,rio branco,ac,varejo,9,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
7775,joão pedro mendes,37,f,mauá,sp,uniclass,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
7776,lorenzo teixeira,19,m,paulista,pe,varejo,0,até r$ 2.000,digital,ios,jovem digital,0
7777,ryan gonçalves,31,f,tangará da serra,mt,varejo,5,até r$ 2.000,corrente,android,cliente tradicional,0
7778,liam ramos,43,m,montes claros,mg,varejo,6,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
7779,larissa gonçalves,46,f,são paulo,sp,varejo,18,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
7780,mathias da cruz,31,m,vitória,es,varejo,5,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7781,clara barbosa,31,f,pelotas,rs,varejo,5,até r$ 2.000,digital,android,cliente tradicional,0
7782,rael da mota,44,f,belo horizonte,mg,personnalité,0,r$ 10.001 – r$ 20.000,corrente,android,premium,3
7783,joão lucas guerra,28,f,caruaru,pe,uniclass,5,até r$ 2.000,digital,ios,jovem digital,0
7784,josué silveira,37,m,belo horizonte,mg,varejo,13,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7785,kevin costela,33,m,blumenau,sc,varejo,3,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
7786,lívia casa grande,18,f,são bernardo do campo,sp,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
7787,yuri teixeira,41,m,curitiba,pr,varejo,13,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7788,beatriz albuquerque,41,f,juiz de fora,mg,uniclass,12,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7789,isaac moreira,45,f,maracanaú,ce,personnalité,13,r$ 10.001 – r$ 20.000,corrente,android,premium,3
7790,ana lívia moura,24,m,timon,ma,varejo,2,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
7791,gustavo vargas,23,m,ribeirão preto,sp,personnalité,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7792,maria julia da conceição,24,m,rio largo,al,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7793,luna da rosa,35,m,santa maria,rs,varejo,10,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
7794,josué nogueira,39,m,betim,mg,varejo,11,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
7795,maria cassiano,36,f,gravataí,rs,varejo,3,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
7796,diego sá,37,m,ponta grossa,pr,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
7797,carolina da mata,37,f,governador valadares,mg,varejo,12,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
7798,bruno garcia,46,f,várzea grande,mt,uniclass,21,acima de r$ 20.000,digital,android,premium,4
7799,thomas camargo,24,f,várzea grande,mt,varejo,0,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
7800,maria flor lima,26,m,juiz de fora,mg,varejo,1,até r$ 2.000,digital,android,jovem digital,0
7801,lucca santos,46,m,são bernardo do campo,sp,varejo,8,r$ 2.001 – r$ 5.000,corrente,android,premium,1
7802,mariah teixeira,57,f,santos,sp,varejo,27,r$ 5.001 – r$ 10.000,corrente,android,premium,2
7803,ana câmara,37,m,juazeiro,ba,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
7804,rebeca caldeira,41,f,maracanaú,ce,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
7805,felipe siqueira,40,f,duque de caxias,rj,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
7806,eloá da costa,37,m,canoas,rs,varejo,8,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
7807,maya sampaio,26,m,rio branco,ac,uniclass,4,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
7808,luana leão,37,m,uberaba,mg,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
7809,danilo porto,70,f,caucaia,ce,varejo,31,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
7810,gustavo henrique vargas,30,m,bayeux,pb,varejo,4,até r$ 2.000,digital,android,jovem digital,0
7811,alana silveira,46,m,são josé,sc,varejo,8,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7812,yuri da cunha,71,f,juiz de fora,mg,uniclass,24,até r$ 2.000,digital,android,idoso,0
7813,nicole farias,42,f,porto velho,ro,uniclass,21,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7814,larissa rios,43,f,petrolina,pe,personnalité,13,acima de r$ 20.000,corrente,android,premium,4
7815,theodoro fogaça,33,f,ceilândia,df,varejo,7,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
7816,enzo albuquerque,48,f,betim,mg,varejo,10,r$ 10.001 – r$ 20.000,digital,android,investidor,3
7817,guilherme silva,18,m,pelotas,rs,varejo,0,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
7818,maria vitória da cruz,72,f,petrópolis,rj,varejo,31,r$ 10.001 – r$ 20.000,digital,ios,idoso,3
7819,maya câmara,82,f,palmas,to,varejo,24,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
7820,luara rios,37,f,recife,pe,varejo,4,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7821,vitor caldeira,43,m,olinda,pe,varejo,13,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
7822,mariah novais,69,f,campinas,sp,varejo,5,r$ 10.001 – r$ 20.000,salário,android,idoso,3
7823,fernanda pereira,45,f,são luís,ma,personnalité,12,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
7824,rafaela rios,37,m,belo horizonte,mg,varejo,6,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
7825,giovanna aparecida,18,m,blumenau,sc,uniclass,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
7826,henrique pastor,72,m,cuiabá,mt,varejo,26,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
7827,gael henrique oliveira,25,m,curitiba,pr,varejo,3,até r$ 2.000,digital,ios,jovem digital,0
7828,gabriel campos,40,m,uberlândia,mg,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
7829,rhavi fonseca,35,m,joinville,sc,varejo,5,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7830,laura gonçalves,72,m,uberlândia,mg,uniclass,17,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
7831,bruno ferreira,26,f,sorocaba,sp,varejo,2,até r$ 2.000,corrente,android,jovem digital,0
7832,lunna marques,44,m,rio verde,go,varejo,12,acima de r$ 20.000,digital,android,investidor,4
7833,rebeca andrade,49,m,jaboatão dos guararapes,pe,personnalité,18,acima de r$ 20.000,corrente,android,premium,4
7834,isabelly pires,43,m,governador valadares,mg,varejo,1,acima de r$ 20.000,salário,android,cliente tradicional,4
7835,luana rios,45,f,cascavel,pr,uniclass,19,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7836,benjamim cunha,70,f,mauá,sp,varejo,25,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
7837,luiz miguel alves,38,f,picos,pi,varejo,1,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
7838,bella brito,22,f,governador valadares,mg,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7839,ana jesus,39,f,pelotas,rs,varejo,5,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7840,benjamin siqueira,39,m,contagem,mg,uniclass,9,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
7841,maria alice da cunha,37,m,ponta grossa,pr,varejo,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
7842,elisa rodrigues,43,f,são bernardo do campo,sp,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
7843,catarina fogaça,78,m,santos,sp,personnalité,29,acima de r$ 20.000,corrente,ios,idoso,4
7844,theo da mota,41,m,belo horizonte,mg,personnalité,11,acima de r$ 20.000,corrente,ios,premium,4
7845,maitê viana,44,m,paulista,pe,varejo,9,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7846,calebe duarte,49,f,águas lindas de goiás,go,varejo,6,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
7847,maria cecília sampaio,39,m,ji-paraná,ro,varejo,11,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
7848,vinicius vargas,41,m,uberaba,mg,uniclass,9,até r$ 2.000,corrente,android,investidor,0
7849,lorenzo costela,23,m,são bernardo do campo,sp,personnalité,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7850,ágatha ramos,26,f,osasco,sp,varejo,2,até r$ 2.000,digital,android,jovem digital,0
7851,aurora sousa,46,m,caxias do sul,rs,uniclass,14,acima de r$ 20.000,digital,ios,premium,4
7852,isadora sá,36,f,gurupi,to,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
7853,cecília vasconcelos,39,m,são josé dos pinhais,pr,personnalité,5,r$ 10.001 – r$ 20.000,salário,android,premium,3
7854,luiz felipe monteiro,21,m,santana,ap,varejo,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
7855,felipe farias,37,f,rio verde,go,varejo,3,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
7856,clarice pimenta,46,m,foz do iguaçu,pr,varejo,15,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
7857,stephany sousa,41,m,maracanaú,ce,varejo,7,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
7858,rafael dias,26,m,petrolina,pe,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7859,ana laura brito,25,m,são paulo,sp,uniclass,2,acima de r$ 20.000,digital,ios,jovem digital,4
7860,fernando porto,22,m,maracanaú,ce,varejo,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
7861,jade dias,43,f,palmeira dos índios,al,uniclass,13,até r$ 2.000,corrente,ios,cliente tradicional,0
7862,maysa porto,38,f,sorocaba,sp,personnalité,7,acima de r$ 20.000,corrente,ios,premium,4
7863,marcelo sá,43,f,feira de santana,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,android,investidor,2
7864,giovanna costa,27,m,águas lindas de goiás,go,uniclass,0,até r$ 2.000,corrente,android,jovem digital,0
7865,vinícius santos,37,f,ilhéus,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
7866,maria vitória ferreira,18,m,campinas,sp,varejo,0,até r$ 2.000,salário,ios,jovem digital,0
7867,bárbara macedo,25,f,feira de santana,ba,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
7868,eloá sá,54,f,londrina,pr,uniclass,26,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
7869,liam cavalcante,42,m,gravataí,rs,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
7870,ayla almeida,40,m,goiânia,go,varejo,0,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
7871,henry gabriel correia,35,f,santos,sp,varejo,7,até r$ 2.000,corrente,android,cliente tradicional,0
7872,ana luiza montenegro,42,f,rio de janeiro,rj,varejo,12,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
7873,ana carolina sá,38,f,guarulhos,sp,personnalité,12,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7874,stephany cavalcanti,50,f,lauro de freitas,ba,uniclass,19,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
7875,isabella pinto,44,m,recife,pe,uniclass,5,até r$ 2.000,salário,ios,cliente tradicional,0
7876,dom costa,26,f,canoas,rs,varejo,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
7877,francisco borges,42,m,santa rita,pb,varejo,12,até r$ 2.000,corrente,android,cliente tradicional,0
7878,jade da luz,42,m,canoas,rs,varejo,7,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
7879,joão vitor silva,23,m,são bernardo do campo,sp,uniclass,3,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
7880,carolina nascimento,22,m,recife,pe,uniclass,2,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
7881,daniela gonçalves,43,f,campinas,sp,uniclass,9,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
7882,joão felipe gomes,49,m,parnaíba,pi,personnalité,11,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
7883,gustavo henrique sousa,46,f,caxias,ma,uniclass,14,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
7884,ana beatriz pimenta,23,m,ponta grossa,pr,varejo,1,até r$ 2.000,corrente,ios,jovem digital,0
7885,enzo duarte,72,m,osasco,sp,varejo,5,até r$ 2.000,salário,ios,idoso,0
7886,rael macedo,20,m,santarém,pa,varejo,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
7887,bruno da cruz,39,f,rorainópolis,rr,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,investidor,3
7888,ágatha cassiano,79,m,petrópolis,rj,varejo,13,até r$ 2.000,corrente,ios,idoso,0
7889,yan alves,81,f,bauru,sp,varejo,5,acima de r$ 20.000,salário,android,idoso,4
7890,maya câmara,21,m,curitiba,pr,uniclass,2,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
7891,pedro lucas da cruz,38,m,olinda,pe,personnalité,8,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
