id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona
8456,Isabela Sales,37,M,Juazeiro,BA,Uniclass,5,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
8457,Leonardo Novaes,35,M,Rio Branco,AC,Varejo,6,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
8458,Felipe Costela,73,M,Timon,MA,Uniclass,20,Acima de R$ 20.000,Corrente,iOS,Idoso
8459,Manuela Castro,22,F,Olinda,PE,Varejo,1,R$ 5.001 – R$ 10.000,Corrente,iOS,Jovem Digital
8460,Igor Teixeira,69,M,Nova Iguaçu,RJ,Varejo,25,R$ 2.001 – R$ 5.000,Digital,Android,Idoso
8461,Vicente da Conceição,51,F,Maracanaú,CE,Personnalité,18,R$ 5.001 – R$ 10.000,Digital,iOS,Premium
8462,Rhavi Araújo,26,M,Caruaru,PE,Varejo,5,Até R$ 2.000,Digital,Android,Jovem Digital
8463,Benicio Aragão,41,M,Petrópolis,RJ,Varejo,9,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8464,Rael Mendes,40,M,Guarulhos,SP,Personnalité,8,R$ 10.001 – R$ 20.000,Digital,iOS,Premium
8465,Bryan Aparecida,40,F,Campinas,SP,Varejo,12,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
8466,Pedro Lucas Teixeira,24,M,Novo Hamburgo,RS,Uniclass,3,Até R$ 2.000,Digital,Android,Jovem Digital
8467,Ravi Lucca Cassiano,36,F,Taguatinga,DF,Varejo,12,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8468,João Guilherme Montenegro,38,F,Caxias do Sul,RS,Varejo,5,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
8469,Antonella Duarte,38,M,Santos,SP,Varejo,17,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
8470,Hellena Sá,23,M,Bayeux,PB,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8471,Isabela Almeida,39,M,Uberlândia,MG,Varejo,8,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8472,Nina Teixeira,22,F,Sorocaba,SP,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8473,Amanda Monteiro,44,M,Belém,PA,Varejo,13,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8474,Benicio Rios,21,F,Santos,SP,Uniclass,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8475,Kamilly Novaes,22,M,Bauru,SP,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8476,Davi Luiz Aparecida,45,M,São Luís,MA,Personnalité,11,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8477,Murilo Pastor,40,F,Bayeux,PB,Varejo,16,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8478,Brayan Costela,26,F,Ilhéus,BA,Varejo,4,Até R$ 2.000,Digital,iOS,Jovem Digital
8479,Raul Pacheco,47,M,Chapecó,SC,Varejo,15,Até R$ 2.000,Corrente,Android,Cliente Tradicional
8480,Mariane Abreu,33,F,Salvador,BA,Personnalité,8,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8481,Cecília Sampaio,34,M,Ji-Paraná,RO,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
8482,Enrico Pacheco,63,M,Crato,CE,Varejo,16,Até R$ 2.000,Corrente,Android,Idoso
8483,Emilly Moraes,39,F,Ponta Grossa,PR,Varejo,6,Até R$ 2.000,Digital,Android,Cliente Tradicional
8484,Lucas Gonçalves,39,M,Petrópolis,RJ,Varejo,13,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
8485,Otávio Cassiano,22,M,Cascavel,PR,Varejo,2,Até R$ 2.000,Salário,iOS,Jovem Digital
8486,Stella Abreu,39,M,Novo Hamburgo,RS,Personnalité,8,R$ 10.001 – R$ 20.000,Digital,iOS,Premium
8487,Alexia da Mata,41,F,Petrolina,PE,Uniclass,6,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8488,Evelyn Moraes,35,F,Rorainópolis,RR,Uniclass,9,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8489,Hellena Castro,44,F,Governador Valadares,MG,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
8490,Nathan Sá,38,F,Guarulhos,SP,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
8491,Théo Farias,45,F,Nova Iguaçu,RJ,Personnalité,13,R$ 10.001 – R$ 20.000,Digital,Android,Premium
8492,Matteo Duarte,18,M,Olinda,PE,Varejo,0,Até R$ 2.000,Digital,Android,Jovem Digital
8493,Vicente Gonçalves,38,M,Corumbá,MS,Uniclass,9,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
8494,Isaque Rezende,24,F,Juazeiro,BA,Uniclass,3,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
8495,Allana Machado,41,F,Gravataí,RS,Varejo,4,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8496,Benjamin Machado,45,F,Gurupi,TO,Uniclass,18,Acima de R$ 20.000,Corrente,iOS,Cliente Tradicional
8497,Olivia Vargas,37,F,Juiz de Fora,MG,Personnalité,9,Acima de R$ 20.000,Corrente,iOS,Premium
8498,Jade Costela,38,F,Rio Branco,AC,Varejo,9,Até R$ 2.000,Digital,iOS,Cliente Tradicional
8499,Léo Camargo,48,M,Várzea Grande,MT,Personnalité,25,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8500,Bryan Gomes,76,M,Goiânia,GO,Varejo,29,Até R$ 2.000,Corrente,Android,Idoso
8501,Heitor Souza,39,M,Boa Vista,RR,Uniclass,10,Acima de R$ 20.000,Digital,iOS,Cliente Tradicional
8502,Noah Costa,45,M,Patos,PB,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8503,Ana Cecília Sales,68,F,São José,SC,Uniclass,7,Até R$ 2.000,Corrente,iOS,Idoso
8504,Paulo Pastor,75,M,Mauá,SP,Varejo,28,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
8505,Ana Júlia Fonseca,41,M,Manacapuru,AM,Personnalité,14,R$ 5.001 – R$ 10.000,Corrente,iOS,Premium
8506,Maria Fernanda Aragão,22,F,Laranjal do Jari,AP,Uniclass,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
8507,Raul Nunes,23,M,Bauru,SP,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
8508,Thiago Cunha,24,M,Sobral,CE,Varejo,3,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8509,Nina Alves,38,M,Santa Rita,PB,Uniclass,10,R$ 2.001 – R$ 5.000,Digital,iOS,Premium
8510,Ana Luiza Albuquerque,41,M,Imperatriz,MA,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
8511,Pedro Cirino,26,F,São Paulo,SP,Uniclass,3,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
8512,Brenda Costela,74,M,Campinas,SP,Varejo,32,R$ 2.001 – R$ 5.000,Corrente,Android,Idoso
8513,Melina Silveira,38,F,Parnaíba,PI,Uniclass,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
8514,Hellena Silveira,71,F,São Bernardo do Campo,SP,Varejo,22,Até R$ 2.000,Corrente,Android,Idoso
8515,Beatriz Marques,41,F,São Paulo,SP,Uniclass,12,R$ 2.001 – R$ 5.000,Corrente,Android,Investidor
8516,Heloísa Pereira,43,M,Mossoró,RN,Uniclass,5,Acima de R$ 20.000,Salário,iOS,Investidor
8517,Lucas Mendonça,40,M,Campinas,SP,Varejo,3,Até R$ 2.000,Digital,Android,Cliente Tradicional
8518,Maria Luiza Novais,43,M,Belo Horizonte,MG,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8519,Allana Vieira,46,F,Petrópolis,RJ,Personnalité,9,Acima de R$ 20.000,Corrente,Android,Premium
8520,Theo Barbosa,21,F,São Bernardo do Campo,SP,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8521,Heitor Abreu,41,F,Aparecida de Goiânia,GO,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Investidor
8522,Bento Pinto,23,F,Codó,MA,Uniclass,2,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
8523,Carlos Eduardo Albuquerque,42,F,Samambaia,DF,Personnalité,5,R$ 10.001 – R$ 20.000,Salário,Android,Premium
8524,Yan Abreu,42,F,Vitória da Conquista,BA,Varejo,8,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
8525,Ana Júlia Macedo,45,F,Curitiba,PR,Uniclass,14,R$ 5.001 – R$ 10.000,Digital,iOS,Premium
8526,Giovanna Siqueira,38,M,São Bernardo do Campo,SP,Varejo,4,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
8527,Liam Brito,49,M,Bauru,SP,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
8528,Cauê Freitas,45,M,Lauro de Freitas,BA,Varejo,21,Até R$ 2.000,Digital,iOS,Investidor
8529,Pedro Ramos,43,F,Niterói,RJ,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8530,Mateus Lima,44,M,Caxias do Sul,RS,Personnalité,7,Acima de R$ 20.000,Corrente,Android,Premium
8531,Esther Barbosa,26,M,São Gonçalo,RJ,Varejo,4,Até R$ 2.000,Digital,iOS,Jovem Digital
8532,Alana Leão,22,F,Vitória da Conquista,BA,Uniclass,0,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8533,Augusto da Rosa,20,F,Osasco,SP,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8534,Bernardo Campos,24,F,Luziânia,GO,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8535,Ana Julia Casa Grande,37,M,Feira de Santana,BA,Uniclass,3,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8536,Vinicius Marques,47,M,Aparecida de Goiânia,GO,Uniclass,13,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
8537,Nicolas Campos,77,F,Santos,SP,Varejo,22,Até R$ 2.000,Digital,Android,Idoso
8538,Bento Melo,23,F,Santos,SP,Varejo,2,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
8539,Luiz Fernando Albuquerque,46,F,Betim,MG,Uniclass,16,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8540,Henry Gabriel Borges,39,F,Iguatu,CE,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8541,Ravy Marques,44,M,São José dos Pinhais,PR,Varejo,11,Até R$ 2.000,Digital,iOS,Cliente Tradicional
8542,Yago da Mata,40,F,Camaçari,BA,Uniclass,15,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
8543,Augusto Sampaio,38,F,Ponta Porã,MS,Varejo,11,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8544,Maria Luiza Azevedo,44,M,Timon,MA,Personnalité,3,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
8545,Leandro Cunha,44,F,São Paulo,SP,Varejo,0,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
8546,Davi Lucca Gonçalves,32,M,Campinas,SP,Uniclass,7,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8547,Gabriela Alves,25,F,Florianópolis,SC,Uniclass,2,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8548,Breno Monteiro,45,M,Porto Alegre,RS,Uniclass,0,R$ 2.001 – R$ 5.000,Corrente,Android,Premium
8549,Luana Martins,43,F,Ceilândia,DF,Varejo,12,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
8550,Júlia Cavalcanti,40,M,Palmas,TO,Varejo,9,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
8551,Apollo Oliveira,45,F,Chapecó,SC,Uniclass,12,Até R$ 2.000,Digital,Android,Investidor
8552,Caio Ribeiro,33,M,Caxias do Sul,RS,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
8553,Davi Lucas Vargas,45,F,Floriano,PI,Varejo,5,R$ 10.001 – R$ 20.000,Digital,Android,Cliente Tradicional
8554,Alana Santos,70,F,Contagem,MG,Varejo,21,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
8555,Alexia Silveira,44,M,Rio Branco,AC,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
8556,Maria Luiza Costa,22,M,Foz do Iguaçu,PR,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8557,Vitor Alves,43,M,Itajaí,SC,Personnalité,9,R$ 2.001 – R$ 5.000,Corrente,Android,Premium
8558,Yago Correia,40,F,Itacoatiara,AM,Varejo,7,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
8559,Ravy Sales,39,F,Lauro de Freitas,BA,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8560,Manuela Abreu,45,M,Feira de Santana,BA,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8561,Caio Nunes,23,F,Olinda,PE,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
8562,Luara Novais,40,F,São Gonçalo,RJ,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8563,Mariana Vieira,32,F,Dourados,MS,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8564,Ravi Silva,44,F,Aracaju,SE,Uniclass,11,Acima de R$ 20.000,Corrente,iOS,Investidor
8565,Calebe da Paz,39,F,Gravataí,RS,Varejo,0,Até R$ 2.000,Salário,iOS,Cliente Tradicional
8566,Emanuella Borges,70,F,Recife,PE,Varejo,40,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
8567,Emilly Marques,24,M,Porto Alegre,RS,Uniclass,2,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
8568,Maria Julia Nogueira,72,F,Rio Branco,AC,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
8569,Luan Freitas,48,F,São Paulo,SP,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,iOS,Premium
8570,Esther Silveira,42,F,Aparecida de Goiânia,GO,Varejo,18,Até R$ 2.000,Corrente,Android,Cliente Tradicional
8571,Valentina Casa Grande,47,M,São José dos Pinhais,PR,Varejo,25,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
8572,Aurora Sousa,39,F,São Paulo,SP,Varejo,15,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
8573,Cecilia Jesus,37,M,Caracaraí,RR,Varejo,9,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8574,Luiz Fernando Pacheco,43,F,Fortaleza,CE,Uniclass,8,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8575,Isadora Freitas,72,M,Patos,PB,Varejo,33,R$ 2.001 – R$ 5.000,Corrente,Android,Idoso
8576,Maria Helena Ferreira,37,M,Cachoeiro de Itapemirim,ES,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8577,Ana Casa Grande,20,F,São José,SC,Uniclass,2,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
8578,Maya Rocha,51,F,Foz do Iguaçu,PR,Uniclass,14,Acima de R$ 20.000,Corrente,iOS,Premium
8579,Vitória Jesus,42,M,Porto Alegre,RS,Personnalité,5,Acima de R$ 20.000,Salário,iOS,Premium
8580,Eloah Lopes,23,M,Itajaí,SC,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
8581,Erick Pereira,45,F,Santana,AP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
8582,Thiago Carvalho,24,M,Santa Rita,PB,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
8583,Brenda Fogaça,22,F,Samambaia,DF,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
8584,Maria Flor Machado,21,F,Cascavel,PR,Varejo,0,Até R$ 2.000,Corrente,iOS,Jovem Digital
8585,Valentina Rodrigues,82,F,Parnaíba,PI,Varejo,32,Até R$ 2.000,Corrente,Android,Idoso
8586,Lucas Aparecida,37,M,Mauá,SP,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8587,Caroline Montenegro,21,M,Teresina,PI,Uniclass,0,Até R$ 2.000,Salário,Android,Jovem Digital
8588,João Vitor Peixoto,37,M,Sobral,CE,Varejo,14,Até R$ 2.000,Digital,Android,Cliente Tradicional
8589,Carolina Nogueira,71,F,Três Lagoas,MS,Varejo,0,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
8590,Liam Oliveira,26,M,Novo Hamburgo,RS,Varejo,3,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8591,João Lucas Vieira,63,M,Juazeiro,BA,Varejo,17,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
8592,Noah Sales,42,F,Nossa Senhora do Socorro,SE,Varejo,12,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8593,Isabela Barros,47,M,Caxias do Sul,RS,Varejo,8,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
8594,Larissa Camargo,40,M,Feira de Santana,BA,Personnalité,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
8595,Melissa Nogueira,20,F,Camaçari,BA,Uniclass,1,R$ 10.001 – R$ 20.000,Digital,Android,Jovem Digital
8596,Bryan Moreira,25,F,Mossoró,RN,Varejo,3,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
8597,Gustavo Henrique Oliveira,42,F,Niterói,RJ,Varejo,7,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
8598,Anthony da Cunha,21,F,São José dos Pinhais,PR,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
8599,Ísis Rios,48,M,Sobral,CE,Uniclass,22,R$ 2.001 – R$ 5.000,Digital,Android,Investidor
8600,Lucas Sousa,76,F,Goiânia,GO,Varejo,26,R$ 10.001 – R$ 20.000,Corrente,iOS,Idoso
8601,Rafael Rodrigues,41,M,Uberaba,MG,Varejo,10,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
8602,Bruna Mendonça,38,M,Teresina,PI,Uniclass,9,R$ 2.001 – R$ 5.000,Digital,iOS,Investidor
8603,Igor Duarte,20,F,Juiz de Fora,MG,Uniclass,0,Até R$ 2.000,Salário,Android,Jovem Digital
8604,Evelyn Novaes,46,F,Camaçari,BA,Varejo,16,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8605,Isabela Moreira,21,F,Corumbá,MS,Uniclass,1,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
8606,Isabel Câmara,21,M,Camaçari,BA,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
8607,Clara Souza,44,F,Cruzeiro do Sul,AC,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8608,Joana Sales,54,M,Planaltina,DF,Varejo,23,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
8609,Heitor Câmara,24,F,Uberlândia,MG,Varejo,3,Até R$ 2.000,Digital,Android,Jovem Digital
8610,Maria Cassiano,42,M,Águas Lindas de Goiás,GO,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
8611,Marcos Vinicius Silva,49,M,São José dos Pinhais,PR,Uniclass,19,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
8612,Alexandre Vieira,39,F,Joinville,SC,Varejo,10,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
8613,Mirella Caldeira,45,F,Tangará da Serra,MT,Varejo,16,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8614,Maya Casa Grande,36,F,Niterói,RJ,Personnalité,8,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
8615,Diego Sales,23,F,Bayeux,PB,Varejo,3,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8616,Ana Laura da Costa,77,M,Santarém,PA,Varejo,40,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
8617,Jade da Rosa,37,F,Timon,MA,Varejo,5,R$ 2.001 – R$ 5.000,Corrente,Android,Investidor
8618,Otto Nogueira,26,M,Manacapuru,AM,Varejo,2,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8619,Gael Correia,34,M,Caruaru,PE,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
8620,Benicio Almeida,22,F,Vitória da Conquista,BA,Varejo,3,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8621,Bento da Rocha,24,M,Bauru,SP,Uniclass,2,R$ 2.001 – R$ 5.000,Salário,Android,Jovem Digital
8622,Isaque Costela,23,M,Canoas,RS,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
8623,Marcelo Vasconcelos,24,F,Águas Lindas de Goiás,GO,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8624,Diego Azevedo,37,M,Lauro de Freitas,BA,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
8625,Thiago Machado,36,M,Gravataí,RS,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8626,Isaac Lima,33,M,Natal,RN,Varejo,6,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
8627,Elisa Ribeiro,25,M,Santos,SP,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
8628,Isis Albuquerque,37,M,Contagem,MG,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
8629,Ana Clara Fernandes,38,F,Camaçari,BA,Varejo,8,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
8630,Hellena Freitas,42,M,Bauru,SP,Varejo,12,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8631,Oliver da Rosa,69,M,Parnaíba,PI,Uniclass,33,R$ 2.001 – R$ 5.000,Corrente,Android,Idoso
8632,Liz Pinto,40,M,Ceilândia,DF,Varejo,12,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
8633,Maria Liz Porto,27,M,Rorainópolis,RR,Varejo,5,Acima de R$ 20.000,Salário,iOS,Jovem Digital
8634,Bryan Rocha,51,F,Arapiraca,AL,Uniclass,15,R$ 2.001 – R$ 5.000,Corrente,iOS,Premium
8635,Mariane Andrade,76,M,Osasco,SP,Varejo,5,Até R$ 2.000,Salário,Android,Idoso
8636,Melina Dias,21,M,Campina Grande,PB,Uniclass,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8637,Clara Alves,41,M,Novo Hamburgo,RS,Varejo,12,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
8638,Thomas Sampaio,23,F,Feira de Santana,BA,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
8639,Maria Júlia Gomes,75,M,Maracanaú,CE,Varejo,12,R$ 10.001 – R$ 20.000,Corrente,iOS,Idoso
8640,Stephany Vargas,46,M,Laranjal do Jari,AP,Varejo,11,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
8641,Gael Henrique Lima,24,M,Guarulhos,SP,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
8642,Clara Rodrigues,25,F,Feira de Santana,BA,Uniclass,1,Até R$ 2.000,Corrente,iOS,Jovem Digital
8643,Mariane Alves,43,M,Montes Claros,MG,Varejo,12,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8644,Gabrielly Andrade,38,M,Maracanaú,CE,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
8645,Mariah Teixeira,39,F,Aparecida de Goiânia,GO,Varejo,4,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
8646,Erick Melo,51,F,Sorocaba,SP,Varejo,23,Acima de R$ 20.000,Corrente,iOS,Investidor
8647,Thiago Nogueira,42,F,Duque de Caxias,RJ,Uniclass,9,Até R$ 2.000,Digital,iOS,Cliente Tradicional
8648,Francisco Barros,43,M,São Gonçalo,RJ,Uniclass,14,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
8649,Samuel Silveira,55,M,São Gonçalo,RJ,Uniclass,12,R$ 2.001 – R$ 5.000,Corrente,iOS,Premium
8650,Gabriel Marques,21,F,Juazeiro,BA,Uniclass,2,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
8651,Gabrielly Souza,19,F,Caucaia,CE,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8652,Bárbara da Costa,43,M,São Paulo,SP,Varejo,4,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
8653,Maria Isis Andrade,51,M,Ribeirão Preto,SP,Uniclass,19,R$ 5.001 – R$ 10.000,Corrente,iOS,Premium
8654,Ayla das Neves,38,F,Maracanaú,CE,Varejo,13,Até R$ 2.000,Digital,Android,Cliente Tradicional
8655,Marcela Cunha,27,M,Sobral,CE,Uniclass,3,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
8656,Juliana Brito,70,F,Guarulhos,SP,Varejo,44,Até R$ 2.000,Corrente,Android,Idoso
8657,Antônio Rodrigues,25,M,São Gonçalo do Amarante,RN,Varejo,3,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
8658,José Miguel Pastor,53,M,Fortaleza,CE,Personnalité,17,Até R$ 2.000,Corrente,Android,Premium
8659,Benjamin Montenegro,40,F,Guarulhos,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Investidor
8660,Lívia Azevedo,51,M,Juiz de Fora,MG,Personnalité,3,Acima de R$ 20.000,Corrente,Android,Premium
8661,Milena Cirino,41,F,Samambaia,DF,Varejo,16,R$ 2.001 – R$ 5.000,Digital,Android,Investidor
8662,Maria Fernanda da Mota,22,M,Osasco,SP,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
8663,Hellena Nascimento,45,F,Palmeira dos Índios,AL,Varejo,11,Até R$ 2.000,Corrente,Android,Cliente Tradicional
8664,Calebe da Cunha,41,F,São Luís,MA,Uniclass,9,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
8665,Isaac Sampaio,30,M,Codó,MA,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Jovem Digital
8666,Pietra Mendonça,40,F,Juiz de Fora,MG,Uniclass,7,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
8667,Luiz Fernando Machado,43,M,Campinas,SP,Uniclass,12,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
8668,Ana Beatriz Castro,35,F,Ribeirão Preto,SP,Uniclass,7,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
8669,Bruno da Rocha,45,M,Timon,MA,Personnalité,3,Até R$ 2.000,Corrente,Android,Cliente Tradicional
8670,Bianca Lima,25,F,Bayeux,PB,Uniclass,4,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
